,picture_url,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_picture_url,host_listings_count,host_has_profile_pic,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,cleaning_fee,price,guests_included,extra_people,minimum_nights,calendar_updated,city,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_value,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
2066,https://a2.muscache.com/ac/pictures/36311222/9e22f9e5_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2013-10-16,3,100.0,2,"https://a2.muscache.com/ac/users/9469827/profile_pic/1424876274/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2.0,2,52,47.58468275254588,-122.31157203915072,10,1,2.0,1.5,1.0,1.0,4,11.0,61.71090387374462,60.0,2.0,0.0,2.0,today,Seattle,70.0,2014-04-25,2015-12-22,96.0,10.0,9.0,10.0,1,0,0,2.0,3.39
2067,https://a2.muscache.com/ac/pictures/54096b53-0703-4235-9e28-4384f7fa4789.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2012-02-13,4,75.0,2,"https://a0.muscache.com/ac/users/1747753/profile_pic/1442471583/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1.0,2,52,47.579824856299325,-122.3068797604694,10,1,2.0,1.0,1.0,1.0,4,14.0,25.0,80.0,1.0,10.0,1.0,2 months ago,Seattle,4.0,2015-09-20,2015-11-14,100.0,10.0,10.0,10.0,0,0,0,1.0,1.12
2068,https://a0.muscache.com/ac/pictures/104230855/1a032f30_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2015-02-06,0,94.88679817905918,0,"https://a2.muscache.com/ac/users/27329128/profile_pic/1438115342/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2.0,2,52,47.5859417720306,-122.31404610755312,14,0,4.0,2.5,2.0,2.0,4,10.0,80.0,180.0,1.0,15.0,1.0,2 months ago,Seattle,2.0,2015-09-27,2015-10-04,100.0,10.0,10.0,10.0,0,0,0,2.0,0.6
2069,https://a1.muscache.com/ac/pictures/57715739/7bbec659_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2013-11-12,4,100.0,2,"https://a2.muscache.com/ac/users/9975709/profile_pic/1433912592/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1.0,2,52,47.577794696487395,-122.30258130174605,10,1,2.0,1.0,1.0,1.0,4,16.0,35.0,39.0,1.0,35.0,2.0,3 days ago,Seattle,23.0,2014-05-28,2015-11-29,96.0,10.0,9.0,9.0,1,0,0,1.0,1.18
2070,https://a1.muscache.com/ac/pictures/59756943/e723ea06_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2013-07-26,4,100.0,2,"https://a1.muscache.com/ac/users/7740890/profile_pic/1417944867/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1.0,2,52,47.57878466258972,-122.30795585640976,10,1,2.0,1.0,1.0,1.0,2,11.0,5.0,60.0,1.0,0.0,1.0,3 weeks ago,Seattle,64.0,2014-12-10,2015-11-25,98.0,10.0,10.0,10.0,0,0,0,1.0,4.91
2071,https://a1.muscache.com/ac/pictures/99110395/68289a3c_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2014-07-19,4,100.0,2,"https://a0.muscache.com/ac/users/18422078/profile_pic/1432299910/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",3.0,2,52,47.577472352894105,-122.30308037965868,10,1,1.0,1.0,1.0,1.0,4,23.0,61.71090387374462,42.0,1.0,0.0,1.0,today,Seattle,57.0,2014-08-26,2015-12-31,96.0,10.0,9.0,9.0,1,0,0,3.0,3.44
2072,https://a1.muscache.com/ac/pictures/78322148/b8ba4761_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2014-08-21,0,94.88679817905918,0,"https://a0.muscache.com/ac/users/20338967/profile_pic/1431980628/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1.0,2,52,47.58623232467181,-122.3148062304022,10,1,2.0,1.5,1.0,1.0,4,14.0,50.0,126.0,1.0,20.0,2.0,4 weeks ago,Seattle,14.0,2015-06-14,2015-09-18,97.0,10.0,9.0,10.0,1,0,0,1.0,2.05
2073,https://a2.muscache.com/ac/pictures/109422051/90d15997_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2014-04-09,4,100.0,2,"https://a2.muscache.com/ac/pictures/21255d04-ae5c-4364-938d-b21e1c765fc3.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1.0,2,52,47.57902012729861,-122.31574319893629,1,1,1.0,1.0,1.0,1.0,4,9.0,61.71090387374462,60.0,1.0,0.0,1.0,2 months ago,Seattle,1.0,2015-10-11,2015-10-11,100.0,8.0,10.0,8.0,1,0,0,1.0,0.35
2074,https://a1.muscache.com/ac/pictures/72637786/24928bff_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2014-12-26,0,94.88679817905918,0,"https://a1.muscache.com/ac/users/25243138/profile_pic/1439842027/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1.0,2,52,47.588266213117045,-122.30848615667708,10,1,2.0,1.0,1.0,1.0,4,9.0,61.71090387374462,99.0,1.0,0.0,7.0,3 months ago,Seattle,0.0,,,94.53926206244087,9.556398104265403,9.608915586468543,9.452245414294751,0,0,0,1.0,2.078918834221248
2075,https://a1.muscache.com/ac/pictures/19944845/45848702_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2011-07-24,3,89.0,2,"https://a2.muscache.com/ac/users/862329/profile_pic/1379540383/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",11.0,2,52,47.5756677245451,-122.30331694123487,10,1,3.0,2.0,1.0,2.0,4,13.0,40.0,89.0,1.0,13.0,1.0,5 days ago,Seattle,1.0,2014-01-14,2014-01-14,100.0,10.0,10.0,10.0,2,1,1,11.0,0.04
2076,https://a0.muscache.com/ac/pictures/19433054/6f5b5c4d_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2011-07-24,3,89.0,2,"https://a2.muscache.com/ac/users/862329/profile_pic/1379540383/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",11.0,2,52,47.57618629337753,-122.30386721433008,10,1,3.0,1.0,1.0,2.0,4,14.0,40.0,79.0,1.0,15.0,1.0,5 days ago,Seattle,7.0,2012-07-24,2015-06-28,90.0,9.0,8.0,9.0,2,1,1,11.0,0.17
2077,https://a2.muscache.com/ac/pictures/19433831/826fd4b7_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2011-07-24,3,89.0,2,"https://a2.muscache.com/ac/users/862329/profile_pic/1379540383/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",11.0,2,52,47.57608514622383,-122.30402714524742,10,1,6.0,1.0,1.0,4.0,4,13.0,65.0,169.0,1.0,16.0,1.0,5 days ago,Seattle,4.0,2012-08-19,2013-12-04,87.0,7.0,7.0,7.0,2,1,1,11.0,0.1
2078,https://a2.muscache.com/ac/pictures/a638089e-6aaa-4662-8d97-e83f484af69f.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2011-07-24,3,89.0,2,"https://a2.muscache.com/ac/users/862329/profile_pic/1379540383/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",11.0,2,52,47.57741482471651,-122.30229960761706,10,1,3.0,1.0,1.0,3.0,4,13.0,50.0,79.0,1.0,15.0,1.0,5 days ago,Seattle,14.0,2012-03-20,2014-07-22,95.0,8.0,8.0,9.0,2,1,1,11.0,0.3
2079,https://a1.muscache.com/ac/pictures/19433497/1eff9b97_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2011-07-24,3,89.0,2,"https://a2.muscache.com/ac/users/862329/profile_pic/1379540383/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",11.0,2,52,47.57778726052835,-122.30279079623531,10,1,2.0,1.0,1.0,1.0,4,11.0,35.0,69.0,1.0,15.0,1.0,5 days ago,Seattle,4.0,2013-12-14,2014-03-01,86.0,8.0,8.0,8.0,2,1,1,11.0,0.16
2080,https://a0.muscache.com/ac/pictures/100692927/0aff6ac6_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2014-04-16,2,86.0,2,"https://a0.muscache.com/ac/users/14343317/profile_pic/1442437771/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1.0,2,52,47.58145636490471,-122.31537895186148,10,1,1.0,1.0,1.0,1.0,4,13.0,61.71090387374462,60.0,1.0,0.0,1.0,today,Seattle,4.0,2015-09-02,2015-10-16,90.0,9.0,9.0,9.0,0,0,0,1.0,0.96
2081,https://a0.muscache.com/ac/pictures/98097699/20606996_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2010-11-27,0,94.88679817905918,0,"https://a0.muscache.com/ac/users/301107/profile_pic/1433688394/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",4.0,2,52,47.577387829770615,-122.30436136707695,13,0,4.0,0.5,1.0,2.0,4,14.0,61.71090387374462,65.0,1.0,45.0,1.0,a week ago,Seattle,4.0,2015-08-07,2015-08-23,100.0,10.0,10.0,9.0,0,0,0,4.0,0.79
2082,https://a2.muscache.com/ac/pictures/8e2cb867-8d88-4c4f-8796-a3082b044e6d.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2013-11-06,3,67.0,2,"https://a2.muscache.com/ac/pictures/865c4b7f-a127-4e07-9fba-102847bb94b8.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1.0,2,52,47.57805989215265,-122.314009728676,14,0,4.0,2.0,2.0,2.0,4,22.0,100.0,260.0,2.0,25.0,1.0,5 weeks ago,Seattle,0.0,,,94.53926206244087,9.556398104265403,9.608915586468543,9.452245414294751,0,0,0,1.0,2.078918834221248
2083,https://a1.muscache.com/ac/pictures/75079924/d5086c97_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2013-10-16,3,100.0,2,"https://a2.muscache.com/ac/users/9469827/profile_pic/1424876274/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2.0,2,52,47.578412585057,-122.31579403162596,10,0,2.0,1.5,1.0,1.0,4,14.0,35.0,100.0,2.0,10.0,2.0,5 weeks ago,Seattle,18.0,2015-05-26,2015-10-25,91.0,9.0,9.0,9.0,1,0,0,2.0,2.41
2084,https://a1.muscache.com/ac/pictures/103876449/501ea24b_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2012-06-29,4,100.0,2,"https://a2.muscache.com/ac/users/2777369/profile_pic/1441093534/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1.0,2,52,47.572876156504535,-122.30987722082004,10,0,3.0,1.0,0.0,1.0,4,15.0,50.0,90.0,2.0,20.0,1.0,5 days ago,Seattle,24.0,2015-09-05,2015-12-28,98.0,10.0,9.0,10.0,1,0,0,1.0,5.9
2085,https://a1.muscache.com/ac/pictures/82605082/23157b90_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2013-08-20,3,100.0,2,"https://a1.muscache.com/ac/users/8284327/profile_pic/1377029678/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",3.0,2,52,47.57274894275661,-122.30743249674757,1,0,2.0,1.0,1.0,1.0,4,8.0,70.0,59.0,1.0,20.0,2.0,4 days ago,Seattle,14.0,2015-06-12,2015-12-01,86.0,10.0,9.0,8.0,2,1,1,3.0,2.03
2086,https://a2.muscache.com/ac/pictures/69491454/fc43859e_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2012-11-18,4,100.0,2,"https://a1.muscache.com/ac/users/4183116/profile_pic/1433081321/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2.0,2,52,47.58016983386594,-122.31172788815635,1,0,3.0,1.0,2.0,2.0,4,7.0,30.0,70.0,0.0,0.0,2.0,5 weeks ago,Seattle,8.0,2015-05-25,2015-11-29,91.0,9.0,10.0,10.0,1,0,0,2.0,1.07
2087,https://a0.muscache.com/ac/pictures/110955261/7b4b8eb6_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2015-02-12,3,100.0,2,"https://a2.muscache.com/ac/users/27628925/profile_pic/1444074917/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2.0,2,52,47.58777721365418,-122.31692014946668,1,0,3.0,1.0,1.0,2.0,4,14.0,15.0,65.0,2.0,15.0,2.0,today,Seattle,3.0,2015-10-21,2015-10-27,93.0,8.0,9.0,10.0,1,0,0,2.0,1.18
2088,https://a0.muscache.com/ac/pictures/18740655/0466ab8f_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2013-02-24,2,100.0,2,"https://a2.muscache.com/ac/users/5214978/profile_pic/1390025232/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1.0,2,52,47.58558082111753,-122.31195579494616,1,0,6.0,1.0,2.0,2.0,4,13.0,35.0,85.0,2.0,15.0,3.0,today,Seattle,99.0,2013-05-26,2015-12-28,97.0,10.0,9.0,10.0,1,1,1,1.0,3.11
2089,https://a2.muscache.com/ac/pictures/a16f4526-c4aa-42d3-bdb6-da8b64e9cc87.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2015-05-26,3,100.0,2,"https://a1.muscache.com/ac/users/34321359/profile_pic/1432698328/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2.0,2,52,47.57181223893098,-122.30818137636308,1,0,4.0,1.0,1.0,1.0,4,0.0,45.0,74.0,2.0,15.0,2.0,3 weeks ago,Seattle,2.0,2015-11-09,2015-12-08,70.0,10.0,10.0,10.0,1,0,0,2.0,1.05
2090,https://a2.muscache.com/ac/pictures/95543672/e65fc6e7_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2015-07-22,4,80.0,2,"https://a0.muscache.com/ac/users/39289896/profile_pic/1437679645/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1.0,2,52,47.575439055502656,-122.30757135721352,4,0,2.0,1.0,0.0,1.0,4,12.0,60.0,99.0,1.0,0.0,2.0,3 months ago,Seattle,14.0,2015-08-03,2015-10-31,94.0,10.0,9.0,9.0,1,0,0,1.0,2.71
2091,https://a2.muscache.com/ac/pictures/19432343/4f8427b9_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2011-07-24,3,89.0,2,"https://a2.muscache.com/ac/users/862329/profile_pic/1379540383/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",11.0,2,52,47.577560782253094,-122.30428066418017,10,0,14.0,3.0,5.0,9.0,4,14.0,155.0,399.0,5.0,20.0,1.0,today,Seattle,81.0,2012-08-10,2015-12-25,87.0,8.0,8.0,8.0,2,1,1,11.0,1.95
2092,https://a2.muscache.com/ac/pictures/b5daac9e-74d2-417a-a161-d9f67526c32b.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2015-04-05,2,100.0,0,"https://a2.muscache.com/ac/users/30653236/profile_pic/1428263673/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1.0,2,52,47.58004408724626,-122.30709347386913,10,0,6.0,2.5,3.0,4.0,4,15.0,61.71090387374462,300.0,1.0,0.0,7.0,4 weeks ago,Seattle,0.0,,,94.53926206244087,9.556398104265403,9.608915586468543,9.452245414294751,2,0,0,1.0,2.078918834221248
2093,https://a0.muscache.com/ac/pictures/92152656/d28db5de_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2010-11-27,0,94.88679817905918,0,"https://a0.muscache.com/ac/users/301107/profile_pic/1433688394/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",4.0,2,52,47.57896005046971,-122.30432115014952,13,0,2.0,0.5,1.0,1.0,0,17.0,61.71090387374462,65.0,1.0,45.0,1.0,4 months ago,Seattle,10.0,2015-07-04,2015-08-23,92.0,9.0,10.0,8.0,0,0,0,4.0,1.62
2094,https://a2.muscache.com/ac/pictures/da8e51a8-ea4d-4785-9fa9-8329e2eb2658.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2015-11-16,3,100.0,0,"https://a2.muscache.com/ac/pictures/981a515e-6be1-4e83-8f32-51d15d0f0509.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1.0,2,52,47.56529214409568,-122.31206628506641,1,0,2.0,1.0,1.0,2.0,4,6.0,61.71090387374462,79.0,1.0,0.0,3.0,7 weeks ago,Seattle,0.0,,,94.53926206244087,9.556398104265403,9.608915586468543,9.452245414294751,2,0,0,1.0,2.078918834221248
2095,https://a2.muscache.com/ac/pictures/111237917/9cf19afd_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2011-10-06,2,100.0,0,"https://a2.muscache.com/ac/users/1254153/profile_pic/1317876337/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1.0,2,52,47.5883839166187,-122.31618537150264,10,1,2.0,1.0,1.0,1.0,4,11.0,25.0,75.0,1.0,0.0,1.0,2 months ago,Seattle,0.0,,,94.53926206244087,9.556398104265403,9.608915586468543,9.452245414294751,0,0,0,1.0,2.078918834221248
2096,https://a1.muscache.com/ac/pictures/936931/f1e6a489_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2011-05-16,3,100.0,2,"https://a1.muscache.com/ac/users/594315/profile_pic/1308022833/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1.0,2,52,47.583786700916974,-122.31676967675524,10,1,2.0,1.2594687006838505,1.0,1.0,4,10.0,61.71090387374462,75.0,1.0,0.0,2.0,2 months ago,Seattle,238.0,2011-06-23,2015-10-06,94.0,9.0,9.0,9.0,1,0,0,1.0,4.31
2097,https://a1.muscache.com/ac/pictures/19202021/278a138d_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2011-07-24,3,89.0,2,"https://a2.muscache.com/ac/users/862329/profile_pic/1379540383/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",11.0,2,52,47.57727069591886,-122.30185709286152,10,0,8.0,2.0,3.0,5.0,4,13.0,99.0,219.0,3.0,20.0,1.0,3 weeks ago,Seattle,29.0,2012-08-14,2015-09-20,86.0,9.0,8.0,8.0,2,1,1,11.0,0.7
2098,https://a1.muscache.com/ac/pictures/19432621/72c2f130_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2011-07-24,3,89.0,2,"https://a2.muscache.com/ac/users/862329/profile_pic/1379540383/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",11.0,2,52,47.575290972156935,-122.30204873393407,10,0,7.0,1.0,2.0,4.0,4,12.0,75.0,165.0,2.0,17.0,1.0,today,Seattle,41.0,2011-12-12,2015-03-19,89.0,8.0,8.0,9.0,2,1,1,11.0,0.83
2099,https://a0.muscache.com/ac/pictures/26189941/2fc9ae70_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2013-09-25,4,100.0,2,"https://a0.muscache.com/ac/users/9059113/profile_pic/1383019955/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2.0,2,52,47.58946164877133,-122.31099392133815,10,1,2.0,1.5,1.0,1.0,4,17.0,15.0,87.0,1.0,5.0,1.0,5 weeks ago,Seattle,45.0,2013-12-13,2015-11-23,95.0,10.0,9.0,9.0,0,0,0,2.0,1.79
2100,https://a0.muscache.com/ac/pictures/36968559/be9b117e_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2011-07-24,3,89.0,2,"https://a2.muscache.com/ac/users/862329/profile_pic/1379540383/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",11.0,2,52,47.577645734846925,-122.30245216635872,10,0,6.0,2.0,2.0,3.0,4,11.0,75.0,169.0,2.0,15.0,1.0,5 days ago,Seattle,0.0,,,94.53926206244087,9.556398104265403,9.608915586468543,9.452245414294751,2,1,1,11.0,2.078918834221248
2101,https://a1.muscache.com/ac/pictures/4415509/30a7e021_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2012-08-20,3,75.0,2,"https://a0.muscache.com/ac/users/3313235/profile_pic/1348489831/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1.0,2,52,47.585130274413316,-122.31526144655828,10,1,2.0,1.0,1.0,1.0,4,8.0,61.71090387374462,75.0,1.0,15.0,2.0,2 months ago,Seattle,137.0,2012-05-06,2015-12-07,97.0,9.0,9.0,9.0,0,0,0,1.0,3.07
2102,https://a2.muscache.com/ac/pictures/40040741/ee48abbc_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2012-08-28,2,90.0,2,"https://a1.muscache.com/ac/users/3404649/profile_pic/1373698558/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2.0,2,52,47.5718625553106,-122.30666680304267,10,2,1.0,1.0,1.0,1.0,4,13.0,8.0,30.0,0.0,0.0,1.0,a week ago,Seattle,81.0,2014-06-08,2015-12-22,94.0,9.0,9.0,10.0,1,1,1,2.0,4.22
2103,https://a2.muscache.com/ac/pictures/39d84f09-4102-4e66-94d7-a68dc4b82f96.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2013-08-21,4,100.0,2,"https://a1.muscache.com/ac/users/8312164/profile_pic/1385066567/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1.0,2,52,47.57706217874174,-122.30888762226849,10,1,2.0,1.0,1.0,1.0,4,6.0,61.71090387374462,55.0,1.0,0.0,1.0,today,Seattle,1.0,2016-01-02,2016-01-02,100.0,10.0,10.0,10.0,0,0,0,1.0,1.0
2104,https://a2.muscache.com/ac/pictures/6546c44b-b8af-4d0f-ad95-7407d8dde454.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2015-02-12,3,100.0,2,"https://a2.muscache.com/ac/users/27628925/profile_pic/1444074917/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2.0,2,52,47.58852065693014,-122.31821875106144,1,2,2.0,1.0,1.0,2.0,2,7.0,10.0,45.0,2.0,10.0,1.0,today,Seattle,2.0,2015-10-14,2015-11-16,100.0,10.0,10.0,10.0,0,0,0,2.0,0.72
2105,https://a0.muscache.com/ac/pictures/78946024/b6dd6ffb_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2012-11-18,4,100.0,2,"https://a1.muscache.com/ac/users/4183116/profile_pic/1433081321/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2.0,2,52,47.57958270715148,-122.30983247940922,1,1,1.0,1.0,1.0,1.0,4,7.0,25.0,50.0,0.0,0.0,2.0,3 months ago,Seattle,2.0,2015-06-03,2015-08-04,100.0,10.0,10.0,10.0,1,0,0,2.0,0.28
2106,https://a0.muscache.com/ac/pictures/80442321/79ec364f_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2013-04-05,4,100.0,2,"https://a0.muscache.com/ac/users/5779421/profile_pic/1365148907/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1.0,2,52,47.5846707019761,-122.31464507617191,1,0,6.0,2.0,2.0,2.0,4,10.0,125.0,149.0,6.0,50.0,2.0,4 days ago,Seattle,21.0,2015-07-06,2015-12-01,87.0,10.0,8.0,9.0,1,0,0,1.0,3.44
2107,https://a0.muscache.com/ac/pictures/77815500/fc0c28e2_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2010-08-06,4,100.0,2,"https://a1.muscache.com/ac/users/193689/profile_pic/1431351336/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1.0,2,52,47.58430063748111,-122.3117624747522,10,0,2.0,1.0,1.0,1.0,4,12.0,20.0,99.0,2.0,0.0,20.0,a week ago,Seattle,100.0,2015-04-06,2015-12-31,100.0,10.0,10.0,10.0,1,0,0,1.0,10.95
2108,https://a2.muscache.com/ac/pictures/93012758/cf82ce55_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2013-03-17,4,100.0,2,"https://a0.muscache.com/ac/users/5507055/profile_pic/1364186270/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2.0,2,52,47.584191332141295,-122.31165221722586,10,0,3.0,1.0,1.0,1.0,4,11.0,65.0,69.0,1.0,25.0,2.0,5 days ago,Seattle,26.0,2015-07-17,2015-11-28,95.0,10.0,9.0,10.0,2,1,1,2.0,4.53
